,i,t,m,Males 00-03,Females 00-03,Males 04-08,Females 04-08,Males 09-13,Females 09-13,Males 14-18,Females 14-18,Males 19-30,Females 19-30,Males 31-50,Females 31-50,Males 51-99,Females 51-99,log HSize,Rural,total,under_4,frac_under_4,under_9,frac_under_9
3258,3259,2000,Suroccidente,0,0,0,1,0,1,1,1,1,2,0,0,1,1,2.197224577,0,9,0,0.0,1,0.1111111111111111
3259,3260,2000,Suroccidente,0,2,0,1,0,0,0,0,1,1,0,0,0,0,1.609437912,0,5,2,0.4,3,0.6
3260,3261,2000,Suroccidente,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1.609437912,0,5,0,0.0,1,0.2
3261,3262,2000,Suroccidente,0,0,1,2,1,1,1,0,0,1,0,0,0,0,1.945910149,0,7,0,0.0,3,0.42857142857142855
3262,3263,2000,Suroccidente,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1.609437912,0,5,1,0.2,2,0.4
3282,3283,2000,Suroccidente,1,0,0,3,0,0,0,0,1,1,0,0,0,0,1.791759469,0,6,1,0.16666666666666666,4,0.6666666666666666
3283,3284,2000,Suroccidente,0,0,2,0,1,0,1,2,0,0,0,0,1,1,2.079441542,0,8,0,0.0,2,0.25
3284,3285,2000,Suroccidente,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1.386294361,0,4,0,0.0,1,0.25
3285,3286,2000,Suroccidente,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1.386294361,0,4,1,0.25,1,0.25
3286,3287,2000,Suroccidente,1,0,1,1,0,2,0,2,1,0,1,1,0,0,2.302585093,0,10,1,0.1,3,0.3
3287,3288,2000,Suroccidente,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1.098612289,0,3,0,0.0,1,0.3333333333333333
3288,3289,2000,Suroccidente,0,1,1,0,0,2,0,2,0,1,1,1,0,0,2.197224577,0,9,1,0.1111111111111111,2,0.2222222222222222
3289,3290,2000,Suroccidente,0,1,1,0,0,0,1,2,1,1,1,0,1,1,2.302585093,0,10,1,0.1,2,0.2
3290,3291,2000,Suroccidente,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1.609437912,0,5,0,0.0,0,0.0
3291,3292,2000,Suroccidente,1,0,2,0,0,0,0,0,0,0,1,1,0,0,1.609437912,0,5,1,0.2,3,0.6
3326,3327,2000,Suroccidente,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289,0,3,1,0.3333333333333333,1,0.3333333333333333
3327,3328,2000,Suroccidente,0,0,0,1,2,0,0,0,0,0,1,1,1,1,1.945910149,0,7,0,0.0,1,0.14285714285714285
3328,3329,2000,Suroccidente,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1.791759469,0,6,0,0.0,0,0.0
3329,3330,2000,Suroccidente,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1.098612289,0,3,0,0.0,0,0.0
3330,3331,2000,Suroccidente,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1.945910149,0,7,1,0.14285714285714285,1,0.14285714285714285
3331,3332,2000,Suroccidente,0,0,0,0,0,1,1,0,1,0,0,2,0,0,1.609437912,0,5,0,0.0,0,0.0
3332,3333,2000,Suroccidente,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1.386294361,0,4,1,0.25,2,0.5
3333,3334,2000,Suroccidente,0,0,0,3,1,0,0,0,0,1,0,0,0,0,1.609437912,0,5,0,0.0,3,0.6
3334,3335,2000,Suroccidente,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.098612289,0,3,0,0.0,0,0.0
3335,3336,2000,Suroccidente,0,0,1,2,0,1,0,0,1,1,1,0,0,0,1.945910149,0,7,0,0.0,3,0.42857142857142855
3336,3337,2000,Suroccidente,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1.609437912,0,5,1,0.2,2,0.4
3337,3338,2000,Suroccidente,0,0,1,0,1,1,1,0,2,2,0,0,1,0,2.197224577,0,9,0,0.0,1,0.1111111111111111
3338,3339,2000,Suroccidente,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0,0.0,0,0.0
3339,3340,2000,Suroccidente,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1.386294361,0,4,1,0.25,1,0.25
3340,3341,2000,Suroccidente,0,0,0,0,0,1,2,0,1,0,1,1,0,0,1.791759469,0,6,0,0.0,0,0.0
3341,3342,2000,Suroccidente,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1.098612289,0,3,0,0.0,0,0.0
3342,3343,2000,Suroccidente,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.6931471806,0,2,0,0.0,0,0.0
3343,3344,2000,Suroccidente,0,0,0,0,0,1,0,1,0,2,1,0,0,0,1.609437912,0,5,0,0.0,0,0.0
3344,3345,2000,Suroccidente,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1.098612289,0,3,0,0.0,0,0.0
3358,3359,2000,Suroccidente,0,2,0,0,0,0,0,0,1,1,0,1,0,0,1.609437912,0,5,2,0.4,2,0.4
3359,3360,2000,Suroccidente,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1.609437912,0,5,2,0.4,2,0.4
3360,3361,2000,Suroccidente,0,0,0,0,0,1,2,0,1,1,0,0,0,1,1.791759469,0,6,0,0.0,0,0.0
3361,3362,2000,Suroccidente,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1.386294361,0,4,0,0.0,2,0.5
3362,3363,2000,Suroccidente,0,0,1,1,1,1,1,0,0,0,1,1,0,0,1.945910149,0,7,0,0.0,2,0.2857142857142857
3363,3364,2000,Suroccidente,0,0,0,0,0,0,0,2,1,0,0,1,1,1,1.791759469,0,6,0,0.0,0,0.0
3364,3365,2000,Suroccidente,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.6931471806,0,2,0,0.0,1,0.5
3365,3366,2000,Suroccidente,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1.609437912,0,5,1,0.2,3,0.6
3366,3367,2000,Suroccidente,0,0,1,0,0,2,0,0,0,0,0,1,1,1,1.791759469,0,6,0,0.0,1,0.16666666666666666
3367,3368,2000,Suroccidente,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1.098612289,0,3,0,0.0,1,0.3333333333333333
3368,3369,2000,Suroccidente,1,0,1,0,2,0,0,1,0,1,1,1,0,0,2.079441542,0,8,1,0.125,2,0.25
3369,3370,2000,Suroccidente,0,0,0,3,0,0,1,1,0,0,0,1,0,1,1.945910149,0,7,0,0.0,3,0.42857142857142855
3370,3371,2000,Suroccidente,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1.386294361,0,4,1,0.25,2,0.5
3371,3372,2000,Suroccidente,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1.791759469,0,6,0,0.0,1,0.16666666666666666
3372,3373,2000,Suroccidente,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1.098612289,0,3,0,0.0,1,0.3333333333333333
3373,3374,2000,Suroccidente,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806,0,2,0,0.0,0,0.0
3374,3375,2000,Suroccidente,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1.098612289,0,3,1,0.3333333333333333,1,0.3333333333333333
3375,3376,2000,Suroccidente,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1.945910149,0,7,1,0.14285714285714285,3,0.42857142857142855
3393,3394,2000,Suroccidente,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806,0,2,0,0.0,0,0.0
3394,3395,2000,Suroccidente,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1.609437912,0,5,1,0.2,1,0.2
3395,3396,2000,Suroccidente,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,1,0,0.0,0,0.0
3396,3397,2000,Suroccidente,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1.609437912,0,5,0,0.0,1,0.2
3397,3398,2000,Suroccidente,1,0,0,0,0,2,0,1,1,0,1,1,0,0,1.945910149,0,7,1,0.14285714285714285,1,0.14285714285714285
3398,3399,2000,Suroccidente,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1.609437912,0,5,1,0.2,2,0.4
3399,3400,2000,Suroccidente,1,0,0,0,0,0,0,2,0,1,0,1,0,2,1.945910149,0,7,1,0.14285714285714285,1,0.14285714285714285
3400,3401,2000,Suroccidente,0,0,1,0,2,0,0,0,0,0,0,1,0,0,1.386294361,0,4,0,0.0,1,0.25
3401,3402,2000,Suroccidente,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.6931471806,0,2,0,0.0,0,0.0
3402,3403,2000,Suroccidente,0,0,0,0,1,2,0,0,0,0,1,1,0,0,1.609437912,0,5,0,0.0,0,0.0
3403,3404,2000,Suroccidente,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1.098612289,0,3,0,0.0,0,0.0
3425,3426,2000,Suroccidente,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1.098612289,0,3,0,0.0,1,0.3333333333333333
3426,3427,2000,Suroccidente,1,0,0,0,0,0,0,0,3,3,0,0,1,2,2.302585093,0,10,1,0.1,1,0.1
3427,3428,2000,Suroccidente,0,0,0,0,0,1,0,1,0,0,1,2,1,1,1.945910149,0,7,0,0.0,0,0.0
3428,3429,2000,Suroccidente,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1.386294361,0,4,0,0.0,2,0.5
3429,3430,2000,Suroccidente,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.098612289,0,3,0,0.0,0,0.0
3583,3584,2000,Suroccidente,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.098612289,0,3,0,0.0,0,0.0
3584,3585,2000,Suroccidente,0,1,2,0,0,0,0,0,1,1,0,0,0,0,1.609437912,0,5,1,0.2,3,0.6
3585,3586,2000,Suroccidente,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1.791759469,0,6,0,0.0,0,0.0
3586,3587,2000,Suroccidente,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1,0,0.0,0,0.0
3587,3588,2000,Suroccidente,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1.386294361,0,4,2,0.5,2,0.5
3588,3589,2000,Suroccidente,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6931471806,0,2,1,0.5,1,0.5
3589,3590,2000,Suroccidente,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,1,0,0.0,0,0.0
3590,3591,2000,Suroccidente,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.098612289,0,3,0,0.0,1,0.3333333333333333
3591,3592,2000,Suroccidente,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806,0,2,0,0.0,0,0.0
3592,3593,2000,Suroccidente,0,1,0,2,1,2,2,1,0,0,0,1,0,0,2.302585093,0,10,1,0.1,3,0.3
3593,3594,2000,Suroccidente,0,1,0,0,0,0,1,2,0,1,1,1,0,0,1.945910149,0,7,1,0.14285714285714285,1,0.14285714285714285
3594,3595,2000,Suroccidente,0,1,0,0,0,0,1,1,0,2,0,0,1,1,1.945910149,0,7,1,0.14285714285714285,1,0.14285714285714285
3595,3596,2000,Suroccidente,0,0,0,1,0,0,1,2,2,0,1,1,0,0,2.079441542,0,8,0,0.0,1,0.125
3596,3597,2000,Suroccidente,1,0,0,0,3,0,0,0,0,0,0,1,0,0,1.609437912,0,5,1,0.2,1,0.2
3597,3598,2000,Suroccidente,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1.098612289,0,3,0,0.0,0,0.0
3690,3691,2000,Noroccidente,0,0,3,0,1,0,0,0,0,0,1,1,0,0,1.791759469,0,6,0,0.0,3,0.5
3691,3692,2000,Noroccidente,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1.791759469,0,6,0,0.0,0,0.0
3692,3693,2000,Noroccidente,0,0,0,0,0,0,0,0,3,0,0,1,1,1,1.791759469,0,6,0,0.0,0,0.0
3693,3694,2000,Noroccidente,2,0,0,0,0,0,0,0,3,1,0,1,1,1,2.197224577,0,9,2,0.2222222222222222,2,0.2222222222222222
3694,3695,2000,Noroccidente,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1.386294361,0,4,1,0.25,1,0.25
3695,3696,2000,Noroccidente,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.6931471806,0,2,0,0.0,0,0.0
3696,3697,2000,Noroccidente,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1.609437912,0,5,0,0.0,0,0.0
3697,3698,2000,Noroccidente,0,0,1,0,0,0,2,0,0,1,0,0,0,0,1.386294361,0,4,0,0.0,1,0.25
3698,3699,2000,Noroccidente,0,0,2,0,0,1,0,1,0,0,0,1,1,1,1.945910149,0,7,0,0.0,2,0.2857142857142857
3699,3700,2000,Noroccidente,0,2,1,0,1,0,0,0,0,1,0,0,1,1,1.945910149,0,7,2,0.2857142857142857,3,0.42857142857142855
3700,3701,2000,Noroccidente,0,0,1,0,0,2,2,2,1,0,0,1,0,0,2.197224577,0,9,0,0.0,1,0.1111111111111111
3701,3702,2000,Noroccidente,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1.609437912,0,5,1,0.2,1,0.2
3702,3703,2000,Noroccidente,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1.386294361,0,4,0,0.0,2,0.5
3703,3704,2000,Noroccidente,0,1,0,0,1,0,0,0,1,3,0,1,0,1,2.079441542,0,8,1,0.125,1,0.125
3704,3705,2000,Noroccidente,2,0,0,0,0,1,2,0,1,2,1,1,0,0,2.302585093,0,10,2,0.2,2,0.2
3705,3706,2000,Noroccidente,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1.386294361,0,4,1,0.25,1,0.25
3706,3707,2000,Noroccidente,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1.386294361,0,4,2,0.5,2,0.5
3707,3708,2000,Noroccidente,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.098612289,0,3,0,0.0,0,0.0
3708,3709,2000,Noroccidente,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1.098612289,0,3,0,0.0,0,0.0
3709,3710,2000,Noroccidente,0,0,0,0,1,3,0,0,0,0,1,1,0,0,1.791759469,0,6,0,0.0,0,0.0
3710,3711,2000,Noroccidente,1,1,0,1,0,0,0,0,1,1,1,0,1,1,2.079441542,0,8,2,0.25,3,0.375
3711,3712,2000,Noroccidente,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1,0,0.0,0,0.0
3712,3713,2000,Noroccidente,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.6931471806,0,2,0,0.0,1,0.5
3713,3714,2000,Noroccidente,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1.098612289,0,3,0,0.0,0,0.0
3714,3715,2000,Noroccidente,1,2,0,0,0,0,0,0,1,1,0,0,0,1,1.791759469,0,6,3,0.5,3,0.5
3715,3716,2000,Noroccidente,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.6931471806,0,2,1,0.5,1,0.5
3716,3717,2000,Noroccidente,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1.386294361,0,4,0,0.0,0,0.0
3717,3718,2000,Noroccidente,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289,0,3,1,0.3333333333333333,1,0.3333333333333333
3718,3719,2000,Noroccidente,0,0,1,0,0,2,0,0,0,0,0,1,0,0,1.386294361,0,4,0,0.0,1,0.25
3719,3720,2000,Noroccidente,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1.098612289,0,3,0,0.0,0,0.0
3720,3721,2000,Noroccidente,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1.609437912,0,5,0,0.0,0,0.0
3721,3722,2000,Noroccidente,2,1,1,0,0,0,0,0,1,1,0,1,1,1,2.197224577,0,9,3,0.3333333333333333,4,0.4444444444444444
3722,3723,2000,Noroccidente,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1.386294361,0,4,0,0.0,2,0.5
3723,3724,2000,Noroccidente,0,3,0,0,0,0,0,0,0,1,1,0,0,0,1.609437912,0,5,3,0.6,3,0.6
3724,3725,2000,Noroccidente,0,0,1,1,0,1,0,2,1,1,0,1,1,0,2.197224577,0,9,0,0.0,2,0.2222222222222222
3725,3726,2000,Noroccidente,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1.386294361,0,4,0,0.0,0,0.0
3726,3727,2000,Noroccidente,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1.098612289,0,3,0,0.0,0,0.0
3727,3728,2000,Noroccidente,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1.609437912,0,5,1,0.2,2,0.4
3728,3729,2000,Noroccidente,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1.098612289,0,3,0,0.0,0,0.0
3729,3730,2000,Noroccidente,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,1,0,0.0,0,0.0
3730,3731,2000,Noroccidente,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1.386294361,0,4,0,0.0,0,0.0
3731,3732,2000,Noroccidente,0,1,0,0,2,0,0,0,0,0,1,1,0,0,1.609437912,0,5,1,0.2,1,0.2
3732,3733,2000,Noroccidente,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1.098612289,0,3,0,0.0,0,0.0
3733,3734,2000,Noroccidente,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1.386294361,0,4,1,0.25,2,0.5
3734,3735,2000,Noroccidente,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1.609437912,0,5,0,0.0,0,0.0
3735,3736,2000,Noroccidente,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1.386294361,0,4,0,0.0,0,0.0
3736,3737,2000,Noroccidente,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0,1,0,0.0,0,0.0
3737,3738,2000,Noroccidente,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289,0,3,1,0.3333333333333333,1,0.3333333333333333
3738,3739,2000,Noroccidente,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.6931471806,0,2,0,0.0,0,0.0
3739,3740,2000,Noroccidente,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1.386294361,0,4,2,0.5,2,0.5
3740,3741,2000,Noroccidente,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1.609437912,0,5,0,0.0,1,0.2
3741,3742,2000,Noroccidente,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1.098612289,0,3,1,0.3333333333333333,1,0.3333333333333333
3742,3743,2000,Noroccidente,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1.609437912,0,5,1,0.2,2,0.4
3743,3744,2000,Noroccidente,0,0,0,0,2,1,0,0,0,0,1,1,0,0,1.609437912,0,5,0,0.0,0,0.0
3744,3745,2000,Noroccidente,0,0,0,0,1,0,1,2,0,0,1,1,0,0,1.791759469,0,6,0,0.0,0,0.0
3745,3746,2000,Noroccidente,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806,0,2,0,0.0,0,0.0
3746,3747,2000,Noroccidente,0,0,0,0,2,0,1,0,0,0,1,1,0,0,1.609437912,0,5,0,0.0,0,0.0
3747,3748,2000,Noroccidente,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1.609437912,0,5,2,0.4,3,0.6
3748,3749,2000,Noroccidente,1,0,0,0,2,0,0,0,0,0,1,1,0,0,1.609437912,0,5,1,0.2,1,0.2
3749,3750,2000,Noroccidente,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.6931471806,0,2,0,0.0,0,0.0
3750,3751,2000,Noroccidente,2,1,0,0,0,0,0,1,1,1,0,0,0,0,1.791759469,0,6,3,0.5,3,0.5
3751,3752,2000,Noroccidente,2,0,0,1,0,0,0,0,0,1,1,0,0,0,1.609437912,0,5,2,0.4,3,0.6
3752,3753,2000,Noroccidente,1,0,0,2,0,0,0,0,0,1,1,0,0,0,1.609437912,0,5,1,0.2,3,0.6
3753,3754,2000,Noroccidente,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1.945910149,0,7,2,0.2857142857142857,2,0.2857142857142857
3754,3755,2000,Noroccidente,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1.609437912,0,5,0,0.0,1,0.2
3755,3756,2000,Noroccidente,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.6931471806,0,2,0,0.0,0,0.0
3756,3757,2000,Noroccidente,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.098612289,0,3,1,0.3333333333333333,1,0.3333333333333333
3757,3758,2000,Noroccidente,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1.609437912,0,5,1,0.2,3,0.6
3758,3759,2000,Noroccidente,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1.098612289,0,3,0,0.0,1,0.3333333333333333
3780,3781,2000,Noroccidente,0,0,1,0,2,1,0,0,0,1,1,0,0,0,1.791759469,0,6,0,0.0,1,0.16666666666666666
3781,3782,2000,Noroccidente,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,1,0,0.0,0,0.0
3782,3783,2000,Noroccidente,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1.609437912,0,5,0,0.0,0,0.0
3783,3784,2000,Noroccidente,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1.386294361,0,4,1,0.25,2,0.5
3784,3785,2000,Noroccidente,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1.609437912,0,5,1,0.2,1,0.2
3785,3786,2000,Noroccidente,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.098612289,0,3,0,0.0,0,0.0
3786,3787,2000,Noroccidente,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1.386294361,0,4,1,0.25,1,0.25
3787,3788,2000,Noroccidente,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1.609437912,0,5,0,0.0,0,0.0
3788,3789,2000,Noroccidente,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1.386294361,0,4,2,0.5,2,0.5
3789,3790,2000,Noroccidente,0,0,1,0,1,2,0,0,0,0,1,1,0,0,1.791759469,0,6,0,0.0,1,0.16666666666666666
3790,3791,2000,Noroccidente,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1.609437912,0,5,0,0.0,1,0.2
3893,3894,2000,Noroccidente,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1.386294361,0,4,0,0.0,0,0.0
3894,3895,2000,Noroccidente,0,0,0,0,0,2,2,0,0,0,1,1,0,0,1.791759469,0,6,0,0.0,0,0.0
3895,3896,2000,Noroccidente,0,0,2,0,1,0,0,0,0,0,1,1,0,0,1.609437912,0,5,0,0.0,2,0.4
3896,3897,2000,Noroccidente,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1.791759469,0,6,1,0.16666666666666666,1,0.16666666666666666
3897,3898,2000,Noroccidente,0,0,0,0,0,1,0,2,0,0,0,1,1,1,1.791759469,0,6,0,0.0,0,0.0
3898,3899,2000,Noroccidente,2,0,0,0,0,0,0,0,0,1,0,1,1,0,1.609437912,0,5,2,0.4,2,0.4
3899,3900,2000,Noroccidente,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1.609437912,0,5,0,0.0,1,0.2
3900,3901,2000,Noroccidente,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.098612289,0,3,0,0.0,1,0.3333333333333333
3901,3902,2000,Noroccidente,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806,0,2,0,0.0,0,0.0
3902,3903,2000,Noroccidente,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1.098612289,0,3,0,0.0,0,0.0
3903,3904,2000,Noroccidente,0,0,0,0,1,0,2,0,1,1,0,1,1,0,1.945910149,0,7,0,0.0,0,0.0
3904,3905,2000,Noroccidente,0,0,0,0,0,0,1,1,0,0,0,1,2,0,1.609437912,0,5,0,0.0,0,0.0
3965,3966,2000,Noroccidente,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1.791759469,0,6,0,0.0,2,0.3333333333333333
3966,3967,2000,Noroccidente,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1.098612289,0,3,0,0.0,0,0.0
3967,3968,2000,Noroccidente,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1.609437912,0,5,0,0.0,0,0.0
3968,3969,2000,Noroccidente,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1.609437912,0,5,1,0.2,1,0.2
3969,3970,2000,Noroccidente,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1.098612289,0,3,0,0.0,0,0.0
3970,3971,2000,Noroccidente,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1.098612289,0,3,0,0.0,0,0.0
3971,3972,2000,Noroccidente,0,0,0,0,2,0,0,0,0,0,0,1,1,1,1.609437912,0,5,0,0.0,0,0.0
3972,3973,2000,Noroccidente,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1.386294361,0,4,0,0.0,1,0.25
3973,3974,2000,Noroccidente,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.098612289,0,3,0,0.0,0,0.0
3974,3975,2000,Noroccidente,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1.386294361,0,4,1,0.25,2,0.5
3975,3976,2000,Noroccidente,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806,0,2,0,0.0,0,0.0
3976,3977,2000,Noroccidente,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1.791759469,0,6,0,0.0,1,0.16666666666666666
3977,3978,2000,Noroccidente,0,0,0,0,0,0,1,0,0,2,1,1,0,0,1.609437912,0,5,0,0.0,0,0.0
3978,3979,2000,Noroccidente,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1.386294361,0,4,0,0.0,0,0.0
3979,3980,2000,Noroccidente,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.6931471806,0,2,0,0.0,0,0.0
3980,3981,2000,Noroccidente,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1.098612289,0,3,0,0.0,0,0.0
3981,3982,2000,Noroccidente,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1.386294361,0,4,0,0.0,0,0.0
3982,3983,2000,Noroccidente,0,1,0,0,2,0,1,1,0,0,1,1,0,0,1.945910149,0,7,1,0.14285714285714285,1,0.14285714285714285
3983,3984,2000,Noroccidente,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1.386294361,0,4,0,0.0,0,0.0
3984,3985,2000,Noroccidente,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1.386294361,0,4,1,0.25,1,0.25
3985,3986,2000,Noroccidente,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,1,0,0.0,0,0.0
3986,3987,2000,Noroccidente,2,0,2,0,1,1,0,0,0,0,1,1,0,0,2.079441542,0,8,2,0.25,4,0.5
3987,3988,2000,Noroccidente,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1.098612289,0,3,0,0.0,0,0.0
3988,3989,2000,Noroccidente,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1.609437912,0,5,2,0.4,3,0.6
3989,3990,2000,Noroccidente,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1.609437912,0,5,1,0.2,1,0.2
3990,3991,2000,Noroccidente,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1.386294361,0,4,0,0.0,0,0.0
3991,3992,2000,Noroccidente,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1.386294361,0,4,0,0.0,1,0.25
3992,3993,2000,Noroccidente,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0,0.0,0,0.0
3993,3994,2000,Noroccidente,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1.791759469,0,6,0,0.0,0,0.0
3994,3995,2000,Noroccidente,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1.609437912,0,5,1,0.2,1,0.2
