,i,t,m,Males 00-03,Females 00-03,Males 04-08,Females 04-08,Males 09-13,Females 09-13,Males 14-18,Females 14-18,Males 19-30,Females 19-30,Males 31-50,Females 31-50,Males 51-99,Females 51-99,log HSize,Rural,total,under_4,frac_under_4,under_9,frac_under_9
1102,1103,2000,Central,1,1,1,0,2,0,0,0,0,0,1,1,0,0,1.945910149,1,7,2,0.2857142857142857,3,0.42857142857142855
1103,1104,2000,Central,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1.386294361,1,4,2,0.5,2,0.5
1104,1105,2000,Central,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1.791759469,1,6,1,0.16666666666666666,2,0.3333333333333333
1105,1106,2000,Central,0,0,2,1,0,1,0,1,0,0,1,1,0,0,1.945910149,1,7,0,0.0,3,0.42857142857142855
1106,1107,2000,Central,0,1,0,2,0,0,0,0,1,1,0,0,0,0,1.609437912,1,5,1,0.2,3,0.6
1107,1108,2000,Central,1,0,0,1,2,0,1,0,0,0,1,1,0,0,1.945910149,1,7,1,0.14285714285714285,2,0.2857142857142857
1108,1109,2000,Central,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289,1,3,1,0.3333333333333333,1,0.3333333333333333
1109,1110,2000,Central,0,1,0,1,2,0,0,1,0,0,1,1,0,0,1.945910149,1,7,1,0.14285714285714285,2,0.2857142857142857
1110,1111,2000,Central,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1.791759469,1,6,2,0.3333333333333333,4,0.6666666666666666
1111,1112,2000,Central,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1,0,0.0,0,0.0
1130,1131,2000,Central,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6931471806,1,2,0,0.0,0,0.0
1131,1132,2000,Central,0,0,1,1,0,2,0,0,0,0,1,1,0,0,1.791759469,1,6,0,0.0,2,0.3333333333333333
1132,1133,2000,Central,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1.609437912,1,5,0,0.0,0,0.0
1133,1134,2000,Central,1,0,0,2,1,1,0,1,0,0,0,1,0,0,1.945910149,1,7,1,0.14285714285714285,3,0.42857142857142855
1134,1135,2000,Central,0,0,0,1,2,1,1,0,0,1,1,1,0,0,2.079441542,1,8,0,0.0,1,0.125
1135,1136,2000,Central,0,2,1,0,0,0,0,0,0,0,1,1,0,0,1.609437912,1,5,2,0.4,3,0.6
1136,1137,2000,Central,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1.945910149,1,7,1,0.14285714285714285,1,0.14285714285714285
1137,1138,2000,Central,0,0,0,0,2,0,0,2,1,2,1,1,0,0,2.197224577,1,9,0,0.0,0,0.0
1138,1139,2000,Central,0,0,0,0,0,0,2,0,0,0,0,0,2,1,1.609437912,1,5,0,0.0,0,0.0
1139,1140,2000,Central,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1.791759469,1,6,0,0.0,2,0.3333333333333333
1140,1141,2000,Central,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,1,0,0.0,0,0.0
1141,1142,2000,Central,0,1,0,0,0,0,0,0,1,1,1,2,1,0,1.945910149,1,7,1,0.14285714285714285,1,0.14285714285714285
1142,1143,2000,Central,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1.609437912,1,5,1,0.2,3,0.6
1143,1144,2000,Central,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1.098612289,1,3,1,0.3333333333333333,1,0.3333333333333333
1144,1145,2000,Central,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1,0,0.0,0,0.0
1145,1146,2000,Central,0,0,0,1,2,0,1,0,0,0,0,0,1,1,1.791759469,1,6,0,0.0,1,0.16666666666666666
1146,1147,2000,Central,0,0,0,0,0,2,2,0,0,0,0,1,1,2,2.079441542,1,8,0,0.0,0,0.0
1245,1246,2000,Central,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1.386294361,1,4,0,0.0,1,0.25
1246,1247,2000,Central,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1.098612289,1,3,0,0.0,1,0.3333333333333333
1247,1248,2000,Central,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1.386294361,1,4,0,0.0,0,0.0
1248,1249,2000,Central,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1.609437912,1,5,1,0.2,2,0.4
1249,1250,2000,Central,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1.609437912,1,5,1,0.2,2,0.4
1250,1251,2000,Central,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289,1,3,1,0.3333333333333333,1,0.3333333333333333
1251,1252,2000,Central,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1.386294361,1,4,1,0.25,2,0.5
1252,1253,2000,Central,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1.386294361,1,4,2,0.5,2,0.5
1253,1254,2000,Central,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1.609437912,1,5,0,0.0,0,0.0
1254,1255,2000,Central,0,0,0,0,0,0,1,0,2,0,1,0,0,1,1.609437912,1,5,0,0.0,0,0.0
1255,1256,2000,Central,1,0,3,1,1,1,0,0,1,1,0,0,0,0,2.197224577,1,9,1,0.1111111111111111,5,0.5555555555555556
1256,1257,2000,Central,0,2,2,1,0,0,0,0,1,1,0,0,0,0,1.945910149,1,7,2,0.2857142857142857,5,0.7142857142857143
1257,1258,2000,Central,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1.386294361,1,4,0,0.0,0,0.0
1258,1259,2000,Central,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1.386294361,1,4,1,0.25,2,0.5
1259,1260,2000,Central,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1.609437912,1,5,1,0.2,3,0.6
1260,1261,2000,Central,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1.098612289,1,3,0,0.0,1,0.3333333333333333
1261,1262,2000,Central,0,1,2,0,0,2,0,2,2,1,1,1,0,0,2.48490665,1,12,1,0.08333333333333333,3,0.25
1262,1263,2000,Central,1,1,2,1,0,0,0,0,1,1,0,0,0,0,1.945910149,1,7,2,0.2857142857142857,5,0.7142857142857143
1263,1264,2000,Central,0,0,0,1,0,3,0,0,0,0,1,1,0,0,1.791759469,1,6,0,0.0,1,0.16666666666666666
1264,1265,2000,Central,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1.386294361,1,4,1,0.25,2,0.5
1265,1266,2000,Central,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.6931471806,1,2,0,0.0,0,0.0
1266,1267,2000,Central,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1.098612289,1,3,1,0.3333333333333333,1,0.3333333333333333
1267,1268,2000,Central,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1.386294361,1,4,2,0.5,2,0.5
1268,1269,2000,Central,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1.386294361,1,4,2,0.5,2,0.5
1269,1270,2000,Central,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6931471806,1,2,0,0.0,0,0.0
1270,1271,2000,Central,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1.386294361,1,4,1,0.25,1,0.25
1271,1272,2000,Central,0,1,0,0,1,0,0,2,1,0,1,1,0,0,1.945910149,1,7,1,0.14285714285714285,1,0.14285714285714285
1272,1273,2000,Central,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806,1,2,0,0.0,0,0.0
1273,1274,2000,Central,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.6931471806,1,2,0,0.0,0,0.0
1274,1275,2000,Central,0,2,0,1,0,0,0,0,1,1,0,0,0,0,1.609437912,1,5,2,0.4,3,0.6
1275,1276,2000,Central,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289,1,3,1,0.3333333333333333,1,0.3333333333333333
1276,1277,2000,Central,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1.609437912,1,5,0,0.0,0,0.0
1277,1278,2000,Central,0,0,2,0,1,0,0,0,0,0,1,1,0,0,1.609437912,1,5,0,0.0,2,0.4
1278,1279,2000,Central,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.098612289,1,3,0,0.0,0,0.0
1279,1280,2000,Central,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6931471806,1,2,0,0.0,0,0.0
1280,1281,2000,Central,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1.098612289,1,3,1,0.3333333333333333,1,0.3333333333333333
1281,1282,2000,Central,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1.098612289,1,3,0,0.0,0,0.0
1282,1283,2000,Central,1,1,0,3,1,0,0,0,0,0,1,1,0,0,2.079441542,1,8,2,0.25,5,0.625
1283,1284,2000,Central,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1.609437912,1,5,0,0.0,1,0.2
1284,1285,2000,Central,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1.609437912,1,5,0,0.0,2,0.4
1285,1286,2000,Central,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1.098612289,1,3,0,0.0,0,0.0
1286,1287,2000,Central,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289,1,3,1,0.3333333333333333,1,0.3333333333333333
1287,1288,2000,Central,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1.791759469,1,6,1,0.16666666666666666,3,0.5
1288,1289,2000,Central,0,0,0,2,2,0,0,0,0,1,1,0,0,0,1.791759469,1,6,0,0.0,2,0.3333333333333333
1289,1290,2000,Central,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1.386294361,1,4,1,0.25,2,0.5
1290,1291,2000,Central,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.6931471806,1,2,0,0.0,0,0.0
1291,1292,2000,Central,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.098612289,1,3,1,0.3333333333333333,1,0.3333333333333333
1292,1293,2000,Central,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1.098612289,1,3,0,0.0,1,0.3333333333333333
1293,1294,2000,Central,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,1,0,0.0,0,0.0
1294,1295,2000,Central,2,0,1,1,0,1,0,0,0,0,1,1,0,0,1.945910149,1,7,2,0.2857142857142857,4,0.5714285714285714
1295,1296,2000,Central,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1.945910149,1,7,0,0.0,0,0.0
1296,1297,2000,Central,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1.386294361,1,4,2,0.5,2,0.5
1297,1298,2000,Central,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1.098612289,1,3,1,0.3333333333333333,1,0.3333333333333333
1298,1299,2000,Central,0,2,0,1,2,0,0,0,0,1,1,0,0,1,2.079441542,1,8,2,0.25,3,0.375
1299,1300,2000,Central,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1.609437912,1,5,1,0.2,3,0.6
1300,1301,2000,Central,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1.098612289,1,3,0,0.0,0,0.0
1301,1302,2000,Central,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1.386294361,1,4,1,0.25,1,0.25
1302,1303,2000,Central,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1.609437912,1,5,0,0.0,0,0.0
1303,1304,2000,Central,2,0,1,0,1,1,1,0,0,0,1,1,0,0,2.079441542,1,8,2,0.25,3,0.375
1304,1305,2000,Central,0,0,0,0,1,1,0,3,0,1,0,0,1,1,2.079441542,1,8,0,0.0,0,0.0
1305,1306,2000,Central,0,1,1,1,2,0,0,2,0,0,1,1,0,0,2.197224577,1,9,1,0.1111111111111111,3,0.3333333333333333
1306,1307,2000,Central,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1.386294361,1,4,2,0.5,2,0.5
1307,1308,2000,Central,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806,1,2,0,0.0,0,0.0
1308,1309,2000,Central,1,1,3,0,1,0,0,0,0,0,1,1,0,0,2.079441542,1,8,2,0.25,5,0.625
1309,1310,2000,Central,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1,1,0,0.0,0,0.0
1310,1311,2000,Central,0,2,0,2,0,1,0,0,0,1,1,0,1,0,2.079441542,1,8,2,0.25,4,0.5
1311,1312,2000,Central,0,0,0,0,1,0,0,0,2,0,0,0,1,1,1.609437912,1,5,0,0.0,0,0.0
1312,1313,2000,Central,0,0,0,0,0,0,0,0,2,1,0,1,1,0,1.609437912,1,5,0,0.0,0,0.0
1313,1314,2000,Central,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1.945910149,1,7,1,0.14285714285714285,3,0.42857142857142855
1314,1315,2000,Central,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1.098612289,1,3,0,0.0,0,0.0
1315,1316,2000,Central,0,0,0,0,0,0,2,0,1,1,0,1,1,1,1.945910149,1,7,0,0.0,0,0.0
1316,1317,2000,Central,0,0,0,0,0,1,0,0,2,1,0,0,1,1,1.791759469,1,6,0,0.0,0,0.0
1317,1318,2000,Central,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806,1,2,0,0.0,0,0.0
1318,1319,2000,Central,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6931471806,1,2,0,0.0,0,0.0
1319,1320,2000,Central,0,0,0,0,0,1,2,1,0,1,0,1,1,0,1.945910149,1,7,0,0.0,0,0.0
1320,1321,2000,Central,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1.386294361,1,4,0,0.0,0,0.0
1321,1322,2000,Central,2,0,0,1,0,0,0,0,1,1,0,0,0,0,1.609437912,1,5,2,0.4,3,0.6
1322,1323,2000,Central,1,0,0,2,0,0,0,0,0,1,1,0,0,0,1.609437912,1,5,1,0.2,3,0.6
1323,1324,2000,Central,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289,1,3,1,0.3333333333333333,1,0.3333333333333333
1324,1325,2000,Central,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289,1,3,1,0.3333333333333333,1,0.3333333333333333
1325,1326,2000,Central,1,0,1,1,1,1,0,0,0,1,0,1,1,0,2.079441542,1,8,1,0.125,3,0.375
1348,1349,2000,Central,0,1,2,1,0,0,0,0,1,1,0,0,0,1,1.945910149,1,7,1,0.14285714285714285,4,0.5714285714285714
1349,1350,2000,Central,0,0,2,1,1,1,2,1,0,0,0,1,0,0,2.197224577,1,9,0,0.0,3,0.3333333333333333
1350,1351,2000,Central,1,3,0,0,0,0,0,0,1,1,0,0,0,0,1.791759469,1,6,4,0.6666666666666666,4,0.6666666666666666
1351,1352,2000,Central,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1.386294361,1,4,2,0.5,2,0.5
1352,1353,2000,Central,2,0,2,0,0,0,1,0,1,1,0,0,0,1,2.079441542,1,8,2,0.25,4,0.5
1353,1354,2000,Central,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1.609437912,1,5,0,0.0,0,0.0
1354,1355,2000,Central,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1.386294361,1,4,0,0.0,0,0.0
1355,1356,2000,Central,0,0,0,1,2,0,2,0,0,1,0,1,1,0,2.079441542,1,8,0,0.0,1,0.125
1356,1357,2000,Central,1,1,2,0,0,0,0,0,1,1,0,0,1,0,1.945910149,1,7,2,0.2857142857142857,4,0.5714285714285714
1357,1358,2000,Central,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1.386294361,1,4,2,0.5,2,0.5
1381,1382,2000,Central,1,0,2,0,0,0,0,0,1,1,0,0,0,0,1.609437912,1,5,1,0.2,3,0.6
1382,1383,2000,Central,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289,1,3,1,0.3333333333333333,1,0.3333333333333333
1383,1384,2000,Central,1,0,1,2,1,0,0,0,1,0,0,1,0,0,1.945910149,1,7,1,0.14285714285714285,4,0.5714285714285714
1384,1385,2000,Central,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1.609437912,1,5,1,0.2,2,0.4
1385,1386,2000,Central,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1.386294361,1,4,0,0.0,0,0.0
1386,1387,2000,Central,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.6931471806,1,2,0,0.0,0,0.0
1387,1388,2000,Central,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1.098612289,1,3,1,0.3333333333333333,1,0.3333333333333333
1388,1389,2000,Central,0,1,2,0,1,1,0,0,0,0,1,1,0,0,1.945910149,1,7,1,0.14285714285714285,3,0.42857142857142855
1389,1390,2000,Central,0,0,1,1,1,1,0,2,1,0,1,1,0,0,2.197224577,1,9,0,0.0,2,0.2222222222222222
1390,1391,2000,Central,2,1,1,0,1,1,0,0,0,0,1,1,0,0,2.079441542,1,8,3,0.375,4,0.5
1391,1392,2000,Central,0,0,0,0,0,0,2,0,2,2,0,0,1,1,2.079441542,1,8,0,0.0,0,0.0
1392,1393,2000,Central,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1.609437912,1,5,1,0.2,1,0.2
1393,1394,2000,Central,0,2,0,1,0,0,0,0,1,1,0,0,0,0,1.609437912,1,5,2,0.4,3,0.6
1394,1395,2000,Central,0,1,0,2,0,1,0,0,0,1,1,0,0,0,1.791759469,1,6,1,0.16666666666666666,3,0.5
1395,1396,2000,Central,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1.609437912,1,5,2,0.4,3,0.6
1396,1397,2000,Central,0,0,0,0,1,0,2,0,0,1,0,1,1,0,1.791759469,1,6,0,0.0,0,0.0
1397,1398,2000,Central,2,0,0,2,1,0,0,0,0,0,1,1,0,0,1.945910149,1,7,2,0.2857142857142857,4,0.5714285714285714
1398,1399,2000,Central,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806,1,2,0,0.0,0,0.0
1399,1400,2000,Central,0,3,2,1,0,0,0,0,0,0,1,1,0,0,2.079441542,1,8,3,0.375,6,0.75
1400,1401,2000,Central,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289,1,3,1,0.3333333333333333,1,0.3333333333333333
1401,1402,2000,Central,0,2,0,1,0,0,0,0,1,1,0,0,0,0,1.609437912,1,5,2,0.4,3,0.6
1402,1403,2000,Central,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1.386294361,1,4,0,0.0,2,0.5
1403,1404,2000,Central,1,1,2,0,0,2,0,0,0,0,1,1,0,0,2.079441542,1,8,2,0.25,4,0.5
1404,1405,2000,Central,1,0,1,1,2,0,1,0,0,0,1,1,0,1,2.197224577,1,9,1,0.1111111111111111,3,0.3333333333333333
1405,1406,2000,Central,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0.6931471806,1,2,0,0.0,0,0.0
1406,1407,2000,Central,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1.098612289,1,3,0,0.0,0,0.0
1407,1408,2000,Central,0,1,0,2,1,0,0,1,0,0,1,1,0,0,1.945910149,1,7,1,0.14285714285714285,3,0.42857142857142855
1408,1409,2000,Central,1,0,1,1,2,1,1,0,0,0,1,1,0,0,2.197224577,1,9,1,0.1111111111111111,3,0.3333333333333333
1409,1410,2000,Central,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1.098612289,1,3,0,0.0,1,0.3333333333333333
1410,1411,2000,Central,0,1,2,0,0,0,0,0,1,0,0,1,0,0,1.609437912,1,5,1,0.2,3,0.6
1411,1412,2000,Central,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6931471806,1,2,0,0.0,0,0.0
1412,1413,2000,Central,1,1,0,0,3,0,0,0,0,0,1,1,0,0,1.945910149,1,7,2,0.2857142857142857,2,0.2857142857142857
1413,1414,2000,Central,1,0,1,1,1,0,1,1,0,0,1,1,0,0,2.079441542,1,8,1,0.125,3,0.375
1414,1415,2000,Central,0,1,0,2,0,1,0,1,0,0,0,1,0,0,1.791759469,1,6,1,0.16666666666666666,3,0.5
1415,1416,2000,Central,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806,1,2,0,0.0,0,0.0
1416,1417,2000,Central,2,0,0,1,0,0,0,0,0,0,1,1,0,0,1.609437912,1,5,2,0.4,3,0.6
1417,1418,2000,Central,2,0,0,2,1,0,0,0,0,0,1,1,0,0,1.945910149,1,7,2,0.2857142857142857,4,0.5714285714285714
1418,1419,2000,Central,0,1,2,0,0,1,0,0,0,1,1,0,0,0,1.791759469,1,6,1,0.16666666666666666,3,0.5
1419,1420,2000,Central,0,0,0,1,0,0,2,0,2,1,0,0,1,1,2.079441542,1,8,0,0.0,1,0.125
1420,1421,2000,Central,2,0,3,0,1,0,0,0,0,1,1,0,0,0,2.079441542,1,8,2,0.25,5,0.625
1421,1422,2000,Central,0,1,2,0,0,1,0,0,1,1,0,0,0,0,1.791759469,1,6,1,0.16666666666666666,3,0.5
1422,1423,2000,Central,1,0,1,2,1,0,0,1,0,0,1,1,0,0,2.079441542,1,8,1,0.125,4,0.5
1423,1424,2000,Central,0,0,2,1,2,1,1,1,2,0,0,1,1,0,2.48490665,1,12,0,0.0,3,0.25
1424,1425,2000,Central,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1.609437912,1,5,1,0.2,3,0.6
1425,1426,2000,Central,1,0,1,2,0,0,0,0,1,1,0,0,0,0,1.791759469,1,6,1,0.16666666666666666,4,0.6666666666666666
1426,1427,2000,Central,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1.791759469,1,6,1,0.16666666666666666,2,0.3333333333333333
1427,1428,2000,Central,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1.609437912,1,5,2,0.4,3,0.6
1428,1429,2000,Central,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289,1,3,1,0.3333333333333333,1,0.3333333333333333
1429,1430,2000,Central,0,0,2,0,1,1,0,1,0,0,1,1,0,0,1.945910149,1,7,0,0.0,2,0.2857142857142857
1430,1431,2000,Central,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1.098612289,1,3,1,0.3333333333333333,1,0.3333333333333333
1431,1432,2000,Central,2,0,0,2,1,1,0,0,0,0,1,1,0,0,2.079441542,1,8,2,0.25,4,0.5
1432,1433,2000,Central,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1.098612289,1,3,1,0.3333333333333333,1,0.3333333333333333
1433,1434,2000,Central,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1.386294361,1,4,0,0.0,0,0.0
1434,1435,2000,Central,0,0,0,0,2,0,0,0,0,0,1,1,0,0,1.386294361,1,4,0,0.0,0,0.0
1435,1436,2000,Central,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,1,1,0,0.0,0,0.0
1436,1437,2000,Central,0,2,0,2,2,0,0,0,0,0,1,1,0,0,2.079441542,1,8,2,0.25,4,0.5
1437,1438,2000,Central,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1.098612289,1,3,0,0.0,0,0.0
1438,1439,2000,Central,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806,1,2,0,0.0,0,0.0
1439,1440,2000,Central,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1.609437912,1,5,0,0.0,0,0.0
1440,1441,2000,Central,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0.0,0,0.0
1441,1442,2000,Central,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1.386294361,1,4,0,0.0,0,0.0
1442,1443,2000,Central,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1.386294361,1,4,0,0.0,1,0.25
1443,1444,2000,Central,2,0,0,1,1,1,1,0,0,0,1,1,0,0,2.079441542,1,8,2,0.25,3,0.375
1444,1445,2000,Central,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1.609437912,1,5,1,0.2,2,0.4
1445,1446,2000,Central,0,1,0,0,0,2,0,1,1,2,1,1,0,0,2.197224577,1,9,1,0.1111111111111111,1,0.1111111111111111
1446,1447,2000,Central,0,0,1,1,1,1,1,1,0,2,1,1,0,0,2.302585093,1,10,0,0.0,2,0.2
1447,1448,2000,Central,2,0,2,0,0,1,0,1,0,0,1,1,0,0,2.079441542,1,8,2,0.25,4,0.5
1448,1449,2000,Central,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1.098612289,1,3,1,0.3333333333333333,1,0.3333333333333333
1449,1450,2000,Central,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1.386294361,1,4,0,0.0,0,0.0
1450,1451,2000,Central,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.6931471806,1,2,0,0.0,0,0.0
1451,1452,2000,Central,0,1,1,1,0,0,1,1,0,1,1,1,0,0,2.079441542,1,8,1,0.125,3,0.375
1452,1453,2000,Central,0,0,0,2,1,1,0,2,1,0,0,1,0,1,2.197224577,1,9,0,0.0,2,0.2222222222222222
1453,1454,2000,Central,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289,1,3,1,0.3333333333333333,1,0.3333333333333333
1454,1455,2000,Central,0,0,0,0,0,1,1,1,2,0,1,1,0,1,2.079441542,1,8,0,0.0,0,0.0
1455,1456,2000,Central,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1.386294361,1,4,0,0.0,0,0.0
1456,1457,2000,Central,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1.386294361,1,4,2,0.5,2,0.5
1457,1458,2000,Central,0,0,1,0,0,1,1,1,1,1,1,1,0,0,2.079441542,1,8,0,0.0,1,0.125
1458,1459,2000,Central,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289,1,3,1,0.3333333333333333,1,0.3333333333333333
1459,1460,2000,Central,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1.609437912,1,5,1,0.2,2,0.4
1460,1461,2000,Central,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1.609437912,1,5,1,0.2,3,0.6
1480,1481,2000,Central,1,0,0,1,0,1,0,0,0,1,1,1,1,1,2.079441542,1,8,1,0.125,2,0.25
1481,1482,2000,Central,1,1,0,2,0,0,0,0,1,1,0,0,0,0,1.791759469,1,6,2,0.3333333333333333,4,0.6666666666666666
1482,1483,2000,Central,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1.386294361,1,4,2,0.5,2,0.5
1483,1484,2000,Central,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,1,0,0.0,0,0.0
1484,1485,2000,Central,1,0,1,2,1,1,0,0,0,0,1,1,0,0,2.079441542,1,8,1,0.125,4,0.5
1485,1486,2000,Central,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1.945910149,1,7,1,0.14285714285714285,3,0.42857142857142855
1486,1487,2000,Central,0,1,2,1,1,1,0,1,0,0,1,1,0,0,2.197224577,1,9,1,0.1111111111111111,4,0.4444444444444444
1487,1488,2000,Central,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1.386294361,1,4,0,0.0,2,0.5
1488,1489,2000,Central,1,0,1,0,0,0,0,0,1,2,0,1,1,1,2.079441542,1,8,1,0.125,2,0.25
1489,1490,2000,Central,0,0,0,1,0,1,1,0,2,0,1,1,0,0,1.945910149,1,7,0,0.0,1,0.14285714285714285
1490,1491,2000,Central,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1.609437912,1,5,2,0.4,3,0.6
1491,1492,2000,Central,2,0,1,2,1,1,1,0,0,0,1,1,0,0,2.302585093,1,10,2,0.2,5,0.5
1492,1493,2000,Central,2,1,1,1,2,1,0,0,1,1,0,0,0,0,2.302585093,1,10,3,0.3,5,0.5
1493,1494,2000,Central,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1.386294361,1,4,1,0.25,1,0.25
1494,1495,2000,Central,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1.791759469,1,6,0,0.0,1,0.16666666666666666
