i,t,m,Avocado,Bananas,Beans,Beef,Beef Entrails,Beer,Beets,Bread (french),Bread (sliced),Bread (sweet),Brown Sugar,Butter,Cabbages,Cakes,Candies,Carrots,Celery,Chayote,Chicken,Chicken Giblets,Chilies,Chocolate,Cigarettes,Coffee (instant),Cookies,Cooking Oil,Corn Atole,Corn Dough (fresh(,Corn Flakes,Corn Tamales,Cornmeal,Crema Fresca,Cucumbers,Dried Fruit,Dried Seeds,Eggs,Fish (Canned),Fish (Fresh),Garlic,Granulated Sugar,Herbs,"Honey, Molasses",Ice Cream,Incaparina,Infant Formula,Jam,Juice (Branded),Juices (Packaged),Lard,Leafcutter Ants and Other Insect,Lemons,Lettuce,Liquor,Maize,Mangos,Margarine,Melons,Milk,Milk (condensed),Milk (powdered),Mineral Water,Mushrooms,Onions,Oranges,Other,Other Atoles,Other Canned Goods,Other Sauces,Paches,Papaya,Pasta,Peas,Pineapples,Pork,Pork (cracklings),Potatoes,Pumpkin,Queso,Rice,Rolled Oats,Rural,Salt,Sausages,Soup,Spices,Sweets,Tea,Tomato Sauce,Tomatoes,Tortillas,Tostadas,Vegetable Oil,Water (bottle),Watermelon,Wheat Flour,Yogurt,Yucca
1195,2000,Central,,3.7376696182833684,3.332204510175204,5.0238805208462765,,,1.791759469228055,4.0943445622221,,4.0943445622221,2.0794415416798357,,,,,,,1.6094379124341003,3.4657359027997265,2.995732273553991,1.0986122886681098,,,2.995732273553991,,,,,,,,3.1780538303479458,0.6931471805599453,,,2.70805020110221,,,0.6931471805599453,4.02535169073515,,,1.6094379124341003,1.3862943611198906,,,,,,,1.6094379124341003,,,,,,,3.5553480614894135,,,,,2.302585092994046,,,,,,,,2.4849066497880004,,,3.7376696182833684,,2.302585092994046,1.6094379124341003,2.302585092994046,1.6094379124341003,1.6094379124341003,,0.0,2.1972245773362196,1.791759469228055,1.6094379124341003,,,,2.4849066497880004,,1.6094379124341003,,,,,,
1196,2000,Central,,3.6888794541139363,,4.553876891600541,,,,3.8066624897703196,,,,,1.3862943611198906,,,,,,4.0943445622221,1.9459101490553132,,,,,2.302585092994046,,,,2.70805020110221,3.6888794541139363,1.6094379124341003,,2.0794415416798357,,,2.3978952727983707,,,,2.772588722239781,,,,2.70805020110221,,,4.605170185988092,,,,1.6094379124341003,2.4849066497880004,,,,2.4849066497880004,,4.31748811353631,,,,,1.3862943611198906,,,,,,,,2.0794415416798357,1.791759469228055,3.1780538303479458,,,2.302585092994046,,2.772588722239781,,2.70805020110221,,,,,,,,,2.995732273553991,5.0106352940962555,2.4849066497880004,,2.995732273553991,2.4849066497880004,,,
1197,2000,Central,1.0986122886681098,2.772588722239781,1.9459101490553132,4.477336814478207,,,,2.70805020110221,,2.70805020110221,,,0.6931471805599453,,,1.0986122886681098,,0.22314355131420976,3.4339872044851463,2.302585092994046,0.6931471805599453,,,2.0149030205422647,,2.4849066497880004,,,,1.6094379124341003,,2.772588722239781,0.6931471805599453,,1.0986122886681098,2.6672281801930655,,,,2.169053700369523,,,,,,,1.6094379124341003,,,,0.6931471805599453,,,,,,,1.6094379124341003,,,,,,,,,,,,,1.3862943611198906,,,,,1.3862943611198906,,2.4849066497880004,1.6094379124341003,,,-0.5108255840993249,,,2.302585092994046,1.6094379124341003,,,0.9162907318741551,4.0943445622221,,,,,,,1.3862943611198906
1198,2000,Central,1.791759469228055,5.616771097666572,4.26619481914876,5.971261839790462,,,2.3978952727983707,,3.4011973816621555,5.3706380281276624,,,0.6931471805599453,5.8377304471659395,1.5040773967762742,1.791759469228055,-0.2876820724517809,0.8754687769372326,5.123963979403259,,,1.9459101490553132,4.653960350157523,2.302585092994046,,3.3141860046725258,,,,3.9889840465642745,,5.703782474656201,,,2.1972245773362196,4.0943445622221,,,0.6931471805599453,3.6888794541139363,2.4849066497880004,2.995732273553991,,3.295836866004329,,,1.3862943611198906,,,,0.6931471805599453,1.9095425048844386,,4.882801922586371,,0.6931471805599453,,4.31748811353631,,4.283586561860629,4.31748811353631,,1.0986122886681098,3.4011973816621555,,,,,,1.6094379124341003,3.871201010907891,1.9459101490553132,2.4849066497880004,,,1.6094379124341003,,3.912023005428146,3.4657359027997265,3.4965075614664802,,,,3.1135153092103742,2.4849066497880004,2.5257286443082556,,,3.5553480614894135,,2.995732273553991,,3.784189633918261,,,,
1199,2000,Central,1.3862943611198906,4.0943445622221,2.5257286443082556,5.480638923341991,,,,4.276666119016055,1.791759469228055,2.70805020110221,0.9162907318741551,,,,0.4054651081081644,0.9162907318741551,0.6931471805599453,,3.4011973816621555,,2.1400661634962708,2.0794415416798357,,3.5366019741268726,,2.7568403652716422,,,3.295836866004329,,,3.258096538021482,1.3862943611198906,,,4.412798293340635,,,2.70805020110221,2.995732273553991,0.6931471805599453,,2.70805020110221,,,,2.5649493574615367,,,,3.5409593240373143,0.4054651081081644,,,,,,,,,3.58351893845611,,2.4849066497880004,1.791759469228055,,,,2.2617631381612897,,1.0986122886681098,2.8903717578961645,1.0986122886681098,,,,1.0986122886681098,0.9162907318741551,2.995732273553991,0.9162907318741551,,,0.993251790788061,,1.252762968495368,,3.8066624897703196,,1.9095425048844386,1.5040773967762742,2.302585092994046,,,2.995732273553991,,,1.791759469228055,
1200,2000,Central,0.0,4.343805421853684,3.332204510175204,6.396929655216146,,5.991464547107982,,4.248495242049359,2.995732273553991,2.70805020110221,,,1.0986122886681098,,2.302585092994046,2.6390573296152584,1.3862943611198906,,5.0106352940962555,,2.3978952727983707,1.9459101490553132,2.302585092994046,5.075173815233827,2.302585092994046,4.1588830833596715,2.70805020110221,,3.7376696182833684,2.995732273553991,1.791759469228055,,2.0794415416798357,,2.995732273553991,4.276666119016055,,4.248495242049359,2.70805020110221,3.901972669574645,1.6094379124341003,,2.302585092994046,1.3862943611198906,,2.70805020110221,4.0943445622221,3.6888794541139363,2.70805020110221,,2.0794415416798357,3.1780538303479458,,,,2.803360380906535,3.4011973816621555,4.31748811353631,,,3.2188758248682006,2.302585092994046,3.624340932976365,,,1.9459101490553132,,2.302585092994046,,,3.6888794541139363,,,5.298317366548036,4.0943445622221,2.128231660492124,0.8109302162163288,2.995732273553991,3.58351893845611,1.3862943611198906,,0.4054651081081644,4.605170185988092,1.7047480922384253,2.995732273553991,4.0943445622221,2.995732273553991,,3.624340932976365,2.995732273553991,,,2.995732273553991,2.70805020110221,0.0,,
1201,2000,Central,,3.58351893845611,1.5040773967762742,4.867534450455582,,,1.791759469228055,3.4011973816621555,,3.4011973816621555,,,0.6931471805599453,,2.4849066497880004,2.1972245773362196,0.0,2.0794415416798357,3.7376696182833684,,2.0794415416798357,,2.995732273553991,0.9162907318741551,0.6931471805599453,3.4011973816621555,,,,,,3.332204510175204,1.0986122886681098,,2.4849066497880004,,,2.70805020110221,0.0,3.871201010907891,2.0794415416798357,,1.3862943611198906,,,,2.0794415416798357,,,,,,,4.8283137373023015,,1.6094379124341003,,,,,3.1780538303479458,,2.0794415416798357,,,2.302585092994046,,,,,2.0794415416798357,1.791759469228055,,,,1.3862943611198906,,,3.2188758248682006,1.791759469228055,,1.6094379124341003,3.2188758248682006,2.0794415416798357,,1.6094379124341003,,,3.2188758248682006,,,,2.995732273553991,,,,
1202,2000,Central,0.0,0.0,1.6094379124341003,3.4657359027997265,,,,2.70805020110221,,1.6094379124341003,,,,,0.6931471805599453,0.0,,0.0,2.0149030205422647,,0.0,,,,,1.6094379124341003,3.4011973816621555,,,1.791759469228055,,0.22314355131420976,1.3862943611198906,,,2.1972245773362196,,,,2.406945142552522,0.5596157879354227,,0.6931471805599453,,,,0.0,,,,0.0,,,,,0.22314355131420976,,,,,2.4849066497880004,,0.0,,,,,,,,2.0794415416798357,,,2.4849066497880004,,1.0986122886681098,,,2.0794415416798357,,,,1.19392245392698,1.0986122886681098,,0.6931471805599453,,1.0986122886681098,0.6931471805599453,3.4011973816621555,,0.6931471805599453,,,,,
1203,2000,Central,1.791759469228055,2.995732273553991,,5.017279836814924,,,,,,3.8066624897703196,,,,,,,0.6931471805599453,,3.4011973816621555,2.1972245773362196,0.0,,,,,2.70805020110221,2.4849066497880004,,,,,,,,1.3862943611198906,,,,,,2.0794415416798357,,,,,,,1.3862943611198906,,,0.6931471805599453,,,,,,,2.70805020110221,,,2.4849066497880004,,3.6888794541139363,,,1.0986122886681098,,,,,2.70805020110221,0.6931471805599453,,,3.6888794541139363,0.4054651081081644,,,2.70805020110221,,,,1.252762968495368,2.6100698206831825,,2.302585092994046,,,3.6888794541139363,,,,,,,,
1204,2000,Central,,1.791759469228055,,,,,,2.995732273553991,,,,,,,,,0.0,,2.70805020110221,,0.0,,,2.0149030205422647,2.70805020110221,,,,3.6888794541139363,,,,,,1.791759469228055,1.280933819073175,,,0.6931471805599453,0.5596157879354227,1.0986122886681098,,2.302585092994046,,,,3.1780538303479458,3.713572066704308,,,0.6931471805599453,0.22314355131420976,,,,1.791759469228055,,,,3.58351893845611,4.212127597878484,,0.6931471805599453,1.6094379124341003,,,,3.1527360061243392,,1.791759469228055,,0.6931471805599453,,,,0.4054651081081644,,,,0.4054651081081644,,,,0.0,,,2.70805020110221,1.3217558399823195,1.0986122886681098,1.3862943611198906,,,,3.4011973816621555,,,
1205,2000,Central,,5.030437921392435,,6.068425588244111,,2.302585092994046,,2.0794415416798357,,4.127134385045092,,,,,,0.6931471805599453,1.3862943611198906,1.3862943611198906,4.0943445622221,,0.6931471805599453,,,2.4849066497880004,0.9162907318741551,2.0149030205422647,2.1400661634962708,,,,,,,,2.302585092994046,4.356708826689592,,,,3.6888794541139363,0.6931471805599453,,,1.5040773967762742,,,,1.6094379124341003,,,1.6094379124341003,,,,,2.9311937524164198,,,,3.2188758248682006,3.1780538303479458,,2.70805020110221,1.3862943611198906,1.252762968495368,,,2.995732273553991,,,3.1780538303479458,1.3862943611198906,,,,1.9459101490553132,,,2.70805020110221,,,0.4054651081081644,2.5649493574615367,2.0476928433652555,,,,1.791759469228055,4.0943445622221,1.6094379124341003,,,1.0986122886681098,,,,
1206,2000,Central,1.0986122886681098,2.0794415416798357,,3.828641396489095,,,,1.6094379124341003,,2.995732273553991,,,,,,1.3862943611198906,-0.6931471805599453,,3.4011973816621555,,0.0,,,,,2.6026896854443837,,,,,2.70805020110221,,,,,2.5649493574615367,,,,2.1972245773362196,0.6931471805599453,,,,,,1.0986122886681098,,,,0.6931471805599453,,,,,2.0149030205422647,,,,3.1354942159291497,3.871201010907891,,0.6931471805599453,,,,,,,,3.4657359027997265,,,,,,,,2.5257286443082556,2.70805020110221,,,1.280933819073175,,,,,,1.791759469228055,0.6931471805599453,,,,1.791759469228055,,,
1207,2000,Central,,,2.8622008809294686,4.0943445622221,,,,3.1135153092103742,,2.70805020110221,,,,,,,0.6931471805599453,,3.4011973816621555,,0.6931471805599453,,2.0149030205422647,,1.791759469228055,,,,,2.772588722239781,,,,,,,,,0.0,3.2188758248682006,1.5040773967762742,,,2.3513752571634776,,,1.791759469228055,,,,2.0794415416798357,,,,,,,,,,4.07753744390572,,0.9162907318741551,,,,,,1.791759469228055,,,,,,,1.3862943611198906,,,,,,,,,,0.4054651081081644,,,1.791759469228055,3.8066624897703196,1.0986122886681098,,,,,,
1208,2000,Central,1.0986122886681098,3.367295829986474,1.791759469228055,3.58351893845611,,,,2.70805020110221,,2.70805020110221,,,,,,0.9162907318741551,0.0,1.5040773967762742,,,1.791759469228055,,,2.302585092994046,,,2.0794415416798357,,,2.1972245773362196,,,,,,2.4203681286504293,,,0.6931471805599453,2.8903717578961645,1.3862943611198906,,,,,,2.302585092994046,,,,0.6931471805599453,,,,,1.0986122886681098,,3.4011973816621555,,,2.4849066497880004,,1.3862943611198906,,,,,,,,1.3862943611198906,,,,,1.0986122886681098,,0.6931471805599453,1.6094379124341003,3.1135153092103742,,0.6931471805599453,,1.0986122886681098,1.6094379124341003,,,,2.302585092994046,3.4011973816621555,,,,2.302585092994046,,,
1209,2000,Central,,3.258096538021482,,3.332204510175204,,,,3.624340932976365,,3.624340932976365,,,,2.3513752571634776,,,,,3.58351893845611,2.6390573296152584,1.791759469228055,1.0986122886681098,,1.9459101490553132,,2.917770732084279,,,,,,,0.4054651081081644,,2.302585092994046,1.791759469228055,,,,2.803360380906535,,,,,,,0.6931471805599453,,,,1.3862943611198906,-0.6931471805599453,,5.636573724962751,,1.7047480922384253,,1.7047480922384253,,,,,1.791759469228055,1.3862943611198906,,,,,,,1.6582280766035324,0.6931471805599453,1.791759469228055,,,1.3862943611198906,,2.302585092994046,2.1102132003465894,,,0.0,,2.4203681286504293,,2.169053700369523,,,2.302585092994046,,,,,0.9162907318741551,0.4054651081081644,,
1210,2000,Central,,3.9512437185814275,2.4849066497880004,4.605170185988092,,2.0794415416798357,,2.70805020110221,,4.0943445622221,,,0.6931471805599453,,,2.4849066497880004,0.6931471805599453,1.3862943611198906,4.90527477843843,2.3513752571634776,0.6931471805599453,1.0986122886681098,,2.4849066497880004,,3.1135153092103742,1.6094379124341003,,3.1780538303479458,,,2.70805020110221,1.3862943611198906,,1.791759469228055,3.332204510175204,,,0.6931471805599453,,2.0794415416798357,2.4849066497880004,0.6931471805599453,,,1.791759469228055,2.995732273553991,0.9162907318741551,,,1.3862943611198906,1.3862943611198906,,,,0.9162907318741551,,,,3.4339872044851463,2.6026896854443837,,1.3862943611198906,2.0794415416798357,,1.6094379124341003,,,,2.4849066497880004,3.7424202390514445,1.3862943611198906,2.70805020110221,,,1.791759469228055,,2.995732273553991,2.8903717578961645,,,,,1.7047480922384253,,0.0,,2.5257286443082556,3.1135153092103742,5.41610040220442,1.791759469228055,,3.4965075614664802,,,,
1211,2000,Central,1.6094379124341003,3.871201010907891,3.6888794541139363,6.551080335043404,2.8903717578961645,,1.0986122886681098,4.31748811353631,,4.31748811353631,,,1.0986122886681098,,,2.70805020110221,,2.70805020110221,5.233778845410465,,1.3862943611198906,,,2.772588722239781,,3.295836866004329,,,,2.70805020110221,,2.70805020110221,3.2188758248682006,,2.8903717578961645,3.0726933322827117,,,0.6931471805599453,3.784189633918261,,,,,,,2.70805020110221,,2.995732273553991,,2.5649493574615367,,,4.007333185232471,,,,,,,,,2.70805020110221,2.302585092994046,,,,,,3.7376696182833684,,2.4849066497880004,2.70805020110221,3.58351893845611,2.70805020110221,2.302585092994046,,2.4849066497880004,3.2188758248682006,2.4849066497880004,,0.0,,0.6931471805599453,,,,,3.1135153092103742,2.4849066497880004,2.70805020110221,,,,1.3862943611198906,,
1212,2000,Central,,3.6888794541139363,1.6094379124341003,6.326149473155099,,,,4.31748811353631,,4.31748811353631,,,,,,1.6094379124341003,,,5.059425458265688,,,,,,,2.8903717578961645,,,3.091042453358316,,,,1.5040773967762742,,,4.499809670330265,,5.272999558563747,0.6931471805599453,3.7013019741124933,,,,,,,2.4849066497880004,,,,1.0986122886681098,1.5040773967762742,,,,2.3978952727983707,2.302585092994046,4.465908118654584,,,2.3978952727983707,,2.302585092994046,,,,,,,2.302585092994046,3.295836866004329,2.70805020110221,,,,1.0986122886681098,,3.1135153092103742,3.58351893845611,0.9162907318741551,,-0.6931471805599453,,2.995732273553991,,2.995732273553991,,,3.4011973816621555,3.6888794541139363,,,3.912023005428146,,,,
1213,2000,Central,0.6931471805599453,0.0,1.6094379124341003,2.70805020110221,,,,1.3862943611198906,,1.3862943611198906,,,,,,1.0986122886681098,,1.0986122886681098,3.6375861597263857,,,,,1.3862943611198906,,1.9459101490553132,,,,2.4849066497880004,,,,,,2.4849066497880004,,,,2.772588722239781,,,,1.252762968495368,,,,,,,,,,3.091042453358316,,,,2.302585092994046,,,2.302585092994046,,,,,,,,,,1.3862943611198906,,,,,0.6931471805599453,,,1.6094379124341003,,,0.0,,1.0986122886681098,,1.9459101490553132,,,1.9459101490553132,,1.3217558399823195,,,,,,
1214,2000,Central,,2.9549103186170687,1.6094379124341003,,1.6094379124341003,,,2.70805020110221,,2.70805020110221,,,0.5596157879354227,,,0.6931471805599453,,0.6931471805599453,,,0.0,,,,,,,,,2.8903717578961645,,,,,,1.9740809994942317,,,,2.772588722239781,,,,,,,0.6931471805599453,,,,-0.2876820724517809,,,,,,,,,,,,,,,0.6931471805599453,,,,,1.252762968495368,,,,,0.6931471805599453,,,1.7047480922384253,2.0794415416798357,,0.0,,1.0986122886681098,,,,,2.0149030205422647,,,,,,,,
1215,2000,Central,,3.8918202981106265,2.4849066497880004,4.663439094112067,,,1.0986122886681098,3.091042453358316,,3.091042453358316,,,0.4054651081081644,,,1.791759469228055,,2.0149030205422647,3.6888794541139363,2.6390573296152584,,,,1.0986122886681098,,2.6741486494265287,1.791759469228055,,,2.995732273553991,,,1.791759469228055,,1.3862943611198906,3.258096538021482,,,,2.0794415416798357,,,,,,,,,,,1.0986122886681098,,,,,,,1.791759469228055,,,2.4849066497880004,,1.5040773967762742,2.70805020110221,,,,,,,1.9459101490553132,,,4.454347296253507,2.302585092994046,1.791759469228055,,2.5649493574615367,2.4849066497880004,,,0.4054651081081644,,,,0.4054651081081644,,,2.772588722239781,4.499809670330265,0.6931471805599453,,,,1.0986122886681098,,
1216,2000,Central,,3.258096538021482,,5.220355825078324,3.2188758248682006,2.5649493574615367,,3.091042453358316,,2.302585092994046,,,,3.332204510175204,,0.4054651081081644,,0.0,3.871201010907891,,1.6094379124341003,2.0149030205422647,,,,,0.6931471805599453,,,1.0986122886681098,,3.258096538021482,0.6931471805599453,,1.0986122886681098,2.772588722239781,,,,2.549445185769321,,,,,,,3.1780538303479458,,,,0.22314355131420976,0.22314355131420976,,,2.5257286443082556,,,1.3862943611198906,,2.9444389791664403,2.302585092994046,,,0.6931471805599453,2.0794415416798357,1.5040773967762742,,,,2.3513752571634776,,,,,3.2188758248682006,0.6931471805599453,,2.3513752571634776,,1.791759469228055,,0.0,,,,,,1.9459101490553132,1.9459101490553132,2.70805020110221,1.6094379124341003,,3.091042453358316,,,,
1217,2000,Central,,3.4339872044851463,,3.332204510175204,,,,2.70805020110221,,2.70805020110221,,,,2.5257286443082556,,,,,3.4011973816621555,,,,,,,,,,,2.0794415416798357,,,,,,1.19392245392698,,,,1.19392245392698,,,,,,,1.6094379124341003,,,,,,,,,0.4054651081081644,,,,,2.70805020110221,,,,,,,,2.995732273553991,,2.772588722239781,,1.252762968495368,,,0.6931471805599453,,,,,,-0.6931471805599453,2.0281482347922855,0.0,,-0.6931471805599453,,,0.6931471805599453,2.70805020110221,,,,,,,
1218,2000,Central,,1.0986122886681098,2.302585092994046,5.648974238161206,,,,2.0794415416798357,,2.0794415416798357,,,0.4054651081081644,,,,,,4.564348191467836,,,,,1.0986122886681098,,1.1786549963416462,1.791759469228055,,,,,,2.4849066497880004,,,,,2.5649493574615367,,1.223775459563292,,,,1.6094379124341003,,,,,,,1.0986122886681098,,,,,,,1.5040773967762742,,,2.302585092994046,,1.6094379124341003,,,,,,,,2.772588722239781,,,,,1.0986122886681098,,,1.5040773967762742,,,-0.6931471805599453,,2.1972245773362196,,,,,1.0986122886681098,4.31748811353631,,,,,,,
1219,2000,Central,0.6931471805599453,,,,,,,1.3862943611198906,,1.791759469228055,,,,,2.0149030205422647,,,,1.9459101490553132,2.4849066497880004,,,,0.6931471805599453,,1.9459101490553132,,,,1.791759469228055,,,,,,1.9459101490553132,,,,2.70805020110221,0.0,,,,,,,,,,0.0,,,,,,,,,,2.8903717578961645,,,,,,,,,,1.791759469228055,,,,,0.4054651081081644,,,1.6094379124341003,,,-0.6931471805599453,,1.791759469228055,,1.3217558399823195,,,1.8325814637483102,3.8066624897703196,,,,,,,
1220,2000,Central,,3.4011973816621555,,5.817111159963204,2.70805020110221,2.995732273553991,,2.70805020110221,,2.70805020110221,,,0.4054651081081644,,,,,,4.787491742782046,2.995732273553991,,,,,,,2.302585092994046,,,3.1135153092103742,,2.302585092994046,,,,2.8903717578961645,,,1.0986122886681098,2.803360380906535,,3.4011973816621555,,,,,2.0149030205422647,,,,2.302585092994046,0.6931471805599453,,,,2.302585092994046,,,,2.70805020110221,3.4011973816621555,,,,,,,,,,3.5553480614894135,1.3862943611198906,,3.828641396489095,,,,,2.5257286443082556,,,0.0,2.0149030205422647,2.302585092994046,,2.0149030205422647,,0.4054651081081644,,,2.302585092994046,,,2.302585092994046,0.4700036442457355,,
1221,2000,Central,,2.4849066497880004,2.5257286443082556,4.060443010546419,2.302585092994046,,,2.995732273553991,,3.4011973816621555,,,0.6931471805599453,,0.6931471805599453,0.9162907318741551,,0.6931471805599453,,,,,,,,3.481240089335692,,,,,,,,2.302585092994046,1.791759469228055,2.740840023925201,,,0.0,2.803360380906535,0.6931471805599453,,,,,,2.0794415416798357,,,,1.0986122886681098,,,,,1.791759469228055,,4.0943445622221,,,1.791759469228055,,0.6931471805599453,,,,,,,1.3862943611198906,1.335001054100761,0.4054651081081644,0.9162907318741551,,,1.0986122886681098,,,1.6863989711628211,,,-0.6931471805599453,2.302585092994046,0.9162907318741551,,1.0986122886681098,,,2.4849066497880004,3.4011973816621555,,,2.302585092994046,,,,
1222,2000,Central,,3.871201010907891,1.6094379124341003,5.605802066295998,2.995732273553991,,,2.70805020110221,,2.70805020110221,,,,,,1.9459101490553132,0.0,2.4849066497880004,3.912023005428146,,,3.4011973816621555,,,,,,,3.068052935133617,,3.2188758248682006,2.70805020110221,2.0794415416798357,2.0794415416798357,,,,4.0943445622221,,4.382026634673881,1.791759469228055,,,2.833213344056216,,,1.6094379124341003,,,,0.0,1.6094379124341003,,4.007333185232471,,3.4011973816621555,,3.8310298594478485,,2.995732273553991,,,1.1786549963416462,0.4054651081081644,,,,,,2.70805020110221,,1.791759469228055,,4.0943445622221,,1.6094379124341003,,3.6888794541139363,2.5257286443082556,2.0794415416798357,,,2.3795461517227663,,2.833213344056216,1.791759469228055,,,3.624340932976365,2.70805020110221,,,,,2.302585092994046,,
1223,2000,Central,,3.6375861597263857,1.9459101490553132,4.969813299576001,,,,3.8066624897703196,,3.8066624897703196,,,,,,,,,4.824305715904762,,,,,2.0149030205422647,1.0986122886681098,2.8622008809294686,,,3.091042453358316,2.8903717578961645,,,,,2.302585092994046,4.069026754237811,,,,,,,3.6888794541139363,,,,,2.5257286443082556,,,1.791759469228055,,,,,,,,,,3.4011973816621555,,2.1400661634962708,,,,,,,,2.995732273553991,,,,,1.3862943611198906,,,1.6094379124341003,,,0.4054651081081644,,1.791759469228055,,1.3217558399823195,,1.9095425048844386,2.0794415416798357,,,,,,1.0986122886681098,,
1224,2000,Central,,2.5649493574615367,2.302585092994046,3.8066624897703196,,,,3.1135153092103742,,3.1135153092103742,,,,,0.0,1.0986122886681098,1.3862943611198906,0.9162907318741551,3.8066624897703196,,0.9162907318741551,,,2.1400661634962708,0.9162907318741551,2.5649493574615367,3.2676659890376327,,2.5336968441161623,2.0794415416798357,,1.8718021769015913,,,,2.8903717578961645,,,1.6094379124341003,3.2088254890146994,,,1.3217558399823195,,,1.9459101490553132,1.3217558399823195,0.9162907318741551,,,1.3862943611198906,1.3862943611198906,,,,0.993251790788061,,,,2.70805020110221,1.791759469228055,,1.0986122886681098,0.6931471805599453,,,,,,1.3862943611198906,1.5040773967762742,1.0986122886681098,0.9162907318741551,,1.6094379124341003,2.0149030205422647,,,2.825536946350407,,,,2.302585092994046,0.8109302162163288,1.0986122886681098,1.0986122886681098,1.5040773967762742,,2.995732273553991,2.70805020110221,,,2.302585092994046,1.3862943611198906,,,
